task_id,model,architecture,metric,value,passed,parse_valid,entry_point_present
HumanEval/118,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/118,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/118,gpt-4o-mini,AC,blank,2,False,True,True
HumanEval/118,gpt-4o-mini,AC,cc,5,False,True,True
HumanEval/118,gpt-4o-mini,AC,halstead_volume,4.754887502163469,False,True,True
HumanEval/118,gpt-4o-mini,AC,halstead_difficulty,0.5,False,True,True
HumanEval/118,gpt-4o-mini,AC,halstead_effort,2.3774437510817346,False,True,True
HumanEval/119,gpt-4o-mini,AC,loc,36,True,True,True
HumanEval/119,gpt-4o-mini,AC,sloc,31,True,True,True
HumanEval/119,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/119,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/119,gpt-4o-mini,AC,blank,5,True,True,True
HumanEval/119,gpt-4o-mini,AC,cc,8,True,True,True
HumanEval/119,gpt-4o-mini,AC,halstead_volume,191.15673810496133,True,True,True
HumanEval/119,gpt-4o-mini,AC,halstead_difficulty,6.923076923076923,True,True,True
HumanEval/119,gpt-4o-mini,AC,halstead_effort,1323.3928022651169,True,True,True
HumanEval/120,gpt-4o-mini,AC,loc,8,True,True,True
HumanEval/120,gpt-4o-mini,AC,sloc,7,True,True,True
HumanEval/120,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/120,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/120,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/120,gpt-4o-mini,AC,cc,4,True,True,True
HumanEval/120,gpt-4o-mini,AC,halstead_volume,39.863137138648355,True,True,True
HumanEval/120,gpt-4o-mini,AC,halstead_difficulty,2.6666666666666665,True,True,True
HumanEval/120,gpt-4o-mini,AC,halstead_effort,106.3016990363956,True,True,True
HumanEval/121,gpt-4o-mini,AC,loc,2,True,True,True
HumanEval/121,gpt-4o-mini,AC,sloc,2,True,True,True
HumanEval/121,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/121,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/121,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/121,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/121,gpt-4o-mini,AC,halstead_volume,15.509775004326936,True,True,True
HumanEval/121,gpt-4o-mini,AC,halstead_difficulty,1.0,True,True,True
HumanEval/121,gpt-4o-mini,AC,halstead_effort,15.509775004326936,True,True,True
HumanEval/122,gpt-4o-mini,AC,loc,4,True,True,True
HumanEval/122,gpt-4o-mini,AC,sloc,4,True,True,True
HumanEval/122,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/122,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/122,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/122,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/122,gpt-4o-mini,AC,halstead_volume,16.253496664211536,True,True,True
HumanEval/122,gpt-4o-mini,AC,halstead_difficulty,1.3333333333333333,True,True,True
HumanEval/122,gpt-4o-mini,AC,halstead_effort,21.67132888561538,True,True,True
HumanEval/123,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/123,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/123,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/123,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/123,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/123,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/123,gpt-4o-mini,AC,halstead_volume,96.0,True,True,True
HumanEval/123,gpt-4o-mini,AC,halstead_difficulty,6.222222222222222,True,True,True
HumanEval/123,gpt-4o-mini,AC,halstead_effort,597.3333333333334,True,True,True
HumanEval/124,gpt-4o-mini,AC,loc,20,True,True,True
HumanEval/124,gpt-4o-mini,AC,sloc,19,True,True,True
HumanEval/124,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/124,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/124,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/124,gpt-4o-mini,AC,cc,14,True,True,True
HumanEval/124,gpt-4o-mini,AC,halstead_volume,230.32154618891354,True,True,True
HumanEval/124,gpt-4o-mini,AC,halstead_difficulty,4.8,True,True,True
HumanEval/124,gpt-4o-mini,AC,halstead_effort,1105.543421706785,True,True,True
HumanEval/125,gpt-4o-mini,AC,loc,11,True,True,True
HumanEval/125,gpt-4o-mini,AC,sloc,11,True,True,True
HumanEval/125,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/125,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/125,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/125,gpt-4o-mini,AC,cc,7,True,True,True
HumanEval/125,gpt-4o-mini,AC,halstead_volume,101.02330072391149,True,True,True
HumanEval/125,gpt-4o-mini,AC,halstead_difficulty,3.75,True,True,True
HumanEval/125,gpt-4o-mini,AC,halstead_effort,378.8373777146681,True,True,True
HumanEval/126,gpt-4o-mini,AC,loc,11,False,True,True
HumanEval/126,gpt-4o-mini,AC,sloc,11,False,True,True
HumanEval/126,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/126,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/126,gpt-4o-mini,AC,blank,0,False,True,True
HumanEval/126,gpt-4o-mini,AC,cc,9,False,True,True
HumanEval/126,gpt-4o-mini,AC,halstead_volume,147.40151256706756,False,True,True
HumanEval/126,gpt-4o-mini,AC,halstead_difficulty,5.0,False,True,True
HumanEval/126,gpt-4o-mini,AC,halstead_effort,737.0075628353378,False,True,True
HumanEval/127,gpt-4o-mini,AC,loc,17,True,True,True
HumanEval/127,gpt-4o-mini,AC,sloc,16,True,True,True
HumanEval/127,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/127,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/127,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/127,gpt-4o-mini,AC,cc,7,True,True,True
HumanEval/127,gpt-4o-mini,AC,halstead_volume,84.0,True,True,True
HumanEval/127,gpt-4o-mini,AC,halstead_difficulty,5.444444444444445,True,True,True
HumanEval/127,gpt-4o-mini,AC,halstead_effort,457.33333333333337,True,True,True
HumanEval/128,gpt-4o-mini,AC,loc,15,True,True,True
HumanEval/128,gpt-4o-mini,AC,sloc,15,True,True,True
HumanEval/128,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/128,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/128,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/128,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/128,gpt-4o-mini,AC,halstead_volume,83.76180828526728,True,True,True
HumanEval/128,gpt-4o-mini,AC,halstead_difficulty,5.25,True,True,True
HumanEval/128,gpt-4o-mini,AC,halstead_effort,439.7494934976532,True,True,True
HumanEval/129,gpt-4o-mini,AC,loc,29,False,True,True
HumanEval/129,gpt-4o-mini,AC,sloc,24,False,True,True
HumanEval/129,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/129,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/129,gpt-4o-mini,AC,blank,5,False,True,True
HumanEval/129,gpt-4o-mini,AC,cc,3,False,True,True
HumanEval/129,gpt-4o-mini,AC,halstead_volume,160.4736875252405,False,True,True
HumanEval/129,gpt-4o-mini,AC,halstead_difficulty,4.529411764705882,False,True,True
HumanEval/129,gpt-4o-mini,AC,halstead_effort,726.8514082025599,False,True,True
HumanEval/130,gpt-4o-mini,AC,loc,22,True,True,True
HumanEval/130,gpt-4o-mini,AC,sloc,19,True,True,True
HumanEval/130,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/130,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/130,gpt-4o-mini,AC,blank,3,True,True,True
HumanEval/130,gpt-4o-mini,AC,cc,2,True,True,True
HumanEval/130,gpt-4o-mini,AC,halstead_volume,165.66917302429982,True,True,True
HumanEval/130,gpt-4o-mini,AC,halstead_difficulty,6.0,True,True,True
HumanEval/130,gpt-4o-mini,AC,halstead_effort,994.0150381457989,True,True,True
HumanEval/131,gpt-4o-mini,AC,loc,9,True,True,True
HumanEval/131,gpt-4o-mini,AC,sloc,9,True,True,True
HumanEval/131,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/131,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/131,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/131,gpt-4o-mini,AC,cc,4,True,True,True
HumanEval/131,gpt-4o-mini,AC,halstead_volume,27.0,True,True,True
HumanEval/131,gpt-4o-mini,AC,halstead_difficulty,1.8,True,True,True
HumanEval/131,gpt-4o-mini,AC,halstead_effort,48.6,True,True,True
HumanEval/132,gpt-4o-mini,AC,loc,15,False,True,True
HumanEval/132,gpt-4o-mini,AC,sloc,15,False,True,True
HumanEval/132,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/132,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/132,gpt-4o-mini,AC,blank,0,False,True,True
HumanEval/132,gpt-4o-mini,AC,cc,9,False,True,True
HumanEval/132,gpt-4o-mini,AC,halstead_volume,110.36149671375918,False,True,True
HumanEval/132,gpt-4o-mini,AC,halstead_difficulty,6.3,False,True,True
HumanEval/132,gpt-4o-mini,AC,halstead_effort,695.2774292966828,False,True,True
HumanEval/133,gpt-4o-mini,AC,loc,8,True,True,True
HumanEval/133,gpt-4o-mini,AC,sloc,7,True,True,True
HumanEval/133,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/133,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/133,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/133,gpt-4o-mini,AC,cc,2,True,True,True
HumanEval/133,gpt-4o-mini,AC,halstead_volume,13.931568569324174,True,True,True
HumanEval/133,gpt-4o-mini,AC,halstead_difficulty,1.3333333333333333,True,True,True
HumanEval/133,gpt-4o-mini,AC,halstead_effort,18.575424759098897,True,True,True
HumanEval/134,gpt-4o-mini,AC,loc,6,False,True,True
HumanEval/134,gpt-4o-mini,AC,sloc,6,False,True,True
HumanEval/134,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/134,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/134,gpt-4o-mini,AC,blank,0,False,True,True
HumanEval/134,gpt-4o-mini,AC,cc,4,False,True,True
HumanEval/134,gpt-4o-mini,AC,halstead_volume,72.0,False,True,True
HumanEval/134,gpt-4o-mini,AC,halstead_difficulty,3.3,False,True,True
HumanEval/134,gpt-4o-mini,AC,halstead_effort,237.6,False,True,True
HumanEval/135,gpt-4o-mini,AC,loc,6,True,True,True
HumanEval/135,gpt-4o-mini,AC,sloc,6,True,True,True
HumanEval/135,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/135,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/135,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/135,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/135,gpt-4o-mini,AC,halstead_volume,22.458839376460833,True,True,True
HumanEval/135,gpt-4o-mini,AC,halstead_difficulty,1.875,True,True,True
HumanEval/135,gpt-4o-mini,AC,halstead_effort,42.11032383086406,True,True,True
HumanEval/136,gpt-4o-mini,AC,loc,11,True,True,True
HumanEval/136,gpt-4o-mini,AC,sloc,11,True,True,True
HumanEval/136,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/136,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/136,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/136,gpt-4o-mini,AC,cc,8,True,True,True
HumanEval/136,gpt-4o-mini,AC,halstead_volume,88.81055323538621,True,True,True
HumanEval/136,gpt-4o-mini,AC,halstead_difficulty,3.5555555555555554,True,True,True
HumanEval/136,gpt-4o-mini,AC,halstead_effort,315.7708559480398,True,True,True
HumanEval/137,gpt-4o-mini,AC,loc,13,False,True,True
HumanEval/137,gpt-4o-mini,AC,sloc,13,False,True,True
HumanEval/137,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/137,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/137,gpt-4o-mini,AC,blank,0,False,True,True
HumanEval/137,gpt-4o-mini,AC,cc,6,False,True,True
HumanEval/137,gpt-4o-mini,AC,halstead_volume,12.0,False,True,True
HumanEval/137,gpt-4o-mini,AC,halstead_difficulty,2.0,False,True,True
HumanEval/137,gpt-4o-mini,AC,halstead_effort,24.0,False,True,True
HumanEval/138,gpt-4o-mini,AC,loc,8,True,True,True
HumanEval/138,gpt-4o-mini,AC,sloc,8,True,True,True
HumanEval/138,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/138,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/138,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/138,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/138,gpt-4o-mini,AC,halstead_volume,64.72503367497926,True,True,True
HumanEval/138,gpt-4o-mini,AC,halstead_difficulty,4.125,True,True,True
HumanEval/138,gpt-4o-mini,AC,halstead_effort,266.99076390928946,True,True,True
HumanEval/139,gpt-4o-mini,AC,loc,17,True,True,True
HumanEval/139,gpt-4o-mini,AC,sloc,14,True,True,True
HumanEval/139,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/139,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/139,gpt-4o-mini,AC,blank,3,True,True,True
HumanEval/139,gpt-4o-mini,AC,cc,4,True,True,True
HumanEval/139,gpt-4o-mini,AC,halstead_volume,127.37720526058406,True,True,True
HumanEval/139,gpt-4o-mini,AC,halstead_difficulty,3.8,True,True,True
HumanEval/139,gpt-4o-mini,AC,halstead_effort,484.03337999021943,True,True,True
HumanEval/140,gpt-4o-mini,AC,loc,18,False,True,True
HumanEval/140,gpt-4o-mini,AC,sloc,18,False,True,True
HumanEval/140,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/140,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/140,gpt-4o-mini,AC,blank,0,False,True,True
HumanEval/140,gpt-4o-mini,AC,cc,7,False,True,True
HumanEval/140,gpt-4o-mini,AC,halstead_volume,120.0,False,True,True
HumanEval/140,gpt-4o-mini,AC,halstead_difficulty,4.545454545454546,False,True,True
HumanEval/140,gpt-4o-mini,AC,halstead_effort,545.4545454545455,False,True,True
HumanEval/141,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/141,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/141,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/141,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/141,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/141,gpt-4o-mini,AC,cc,7,True,True,True
HumanEval/141,gpt-4o-mini,AC,halstead_volume,62.5102495297363,True,True,True
HumanEval/141,gpt-4o-mini,AC,halstead_difficulty,2.5,True,True,True
HumanEval/141,gpt-4o-mini,AC,halstead_effort,156.27562382434076,True,True,True
HumanEval/142,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/142,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/142,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/142,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/142,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/142,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/142,gpt-4o-mini,AC,halstead_volume,118.53642239625987,True,True,True
HumanEval/142,gpt-4o-mini,AC,halstead_difficulty,3.9583333333333335,True,True,True
HumanEval/142,gpt-4o-mini,AC,halstead_effort,469.2066719851953,True,True,True
HumanEval/143,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/143,gpt-4o-mini,AC,sloc,11,True,True,True
HumanEval/143,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/143,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/143,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/143,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/143,gpt-4o-mini,AC,halstead_volume,55.506595772116384,True,True,True
HumanEval/143,gpt-4o-mini,AC,halstead_difficulty,3.125,True,True,True
HumanEval/143,gpt-4o-mini,AC,halstead_effort,173.4581117878637,True,True,True
HumanEval/144,gpt-4o-mini,AC,loc,6,True,True,True
HumanEval/144,gpt-4o-mini,AC,sloc,6,True,True,True
HumanEval/144,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/144,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/144,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/144,gpt-4o-mini,AC,cc,1,True,True,True
HumanEval/144,gpt-4o-mini,AC,halstead_volume,41.51317942364757,True,True,True
HumanEval/144,gpt-4o-mini,AC,halstead_difficulty,1.5,True,True,True
HumanEval/144,gpt-4o-mini,AC,halstead_effort,62.26976913547136,True,True,True
HumanEval/145,gpt-4o-mini,AC,loc,5,False,True,True
HumanEval/145,gpt-4o-mini,AC,sloc,4,False,True,True
HumanEval/145,gpt-4o-mini,AC,comments,0,False,True,True
HumanEval/145,gpt-4o-mini,AC,multi,0,False,True,True
HumanEval/145,gpt-4o-mini,AC,blank,1,False,True,True
HumanEval/145,gpt-4o-mini,AC,cc,2,False,True,True
HumanEval/145,gpt-4o-mini,AC,halstead_volume,0,False,True,True
HumanEval/145,gpt-4o-mini,AC,halstead_difficulty,0,False,True,True
HumanEval/145,gpt-4o-mini,AC,halstead_effort,0,False,True,True
HumanEval/146,gpt-4o-mini,AC,loc,10,True,True,True
HumanEval/146,gpt-4o-mini,AC,sloc,10,True,True,True
HumanEval/146,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/146,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/146,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/146,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/146,gpt-4o-mini,AC,halstead_volume,94.01164534875782,True,True,True
HumanEval/146,gpt-4o-mini,AC,halstead_difficulty,4.090909090909091,True,True,True
HumanEval/146,gpt-4o-mini,AC,halstead_effort,384.59309460855474,True,True,True
HumanEval/147,gpt-4o-mini,AC,loc,11,True,True,True
HumanEval/147,gpt-4o-mini,AC,sloc,11,True,True,True
HumanEval/147,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/147,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/147,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/147,gpt-4o-mini,AC,cc,6,True,True,True
HumanEval/147,gpt-4o-mini,AC,halstead_volume,200.67442283867837,True,True,True
HumanEval/147,gpt-4o-mini,AC,halstead_difficulty,4.411764705882353,True,True,True
HumanEval/147,gpt-4o-mini,AC,halstead_effort,885.3283360529929,True,True,True
HumanEval/148,gpt-4o-mini,AC,loc,8,True,True,True
HumanEval/148,gpt-4o-mini,AC,sloc,8,True,True,True
HumanEval/148,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/148,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/148,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/148,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/148,gpt-4o-mini,AC,halstead_volume,39.863137138648355,True,True,True
HumanEval/148,gpt-4o-mini,AC,halstead_difficulty,1.7142857142857142,True,True,True
HumanEval/148,gpt-4o-mini,AC,halstead_effort,68.33680652339717,True,True,True
HumanEval/149,gpt-4o-mini,AC,loc,6,True,True,True
HumanEval/149,gpt-4o-mini,AC,sloc,6,True,True,True
HumanEval/149,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/149,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/149,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/149,gpt-4o-mini,AC,cc,6,True,True,True
HumanEval/149,gpt-4o-mini,AC,halstead_volume,46.604512509375034,True,True,True
HumanEval/149,gpt-4o-mini,AC,halstead_difficulty,2.0,True,True,True
HumanEval/149,gpt-4o-mini,AC,halstead_effort,93.20902501875007,True,True,True
HumanEval/150,gpt-4o-mini,AC,loc,13,True,True,True
HumanEval/150,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/150,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/150,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/150,gpt-4o-mini,AC,blank,1,True,True,True
HumanEval/150,gpt-4o-mini,AC,cc,2,True,True,True
HumanEval/150,gpt-4o-mini,AC,halstead_volume,55.506595772116384,True,True,True
HumanEval/150,gpt-4o-mini,AC,halstead_difficulty,3.125,True,True,True
HumanEval/150,gpt-4o-mini,AC,halstead_effort,173.4581117878637,True,True,True
HumanEval/151,gpt-4o-mini,AC,loc,8,True,True,True
HumanEval/151,gpt-4o-mini,AC,sloc,8,True,True,True
HumanEval/151,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/151,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/151,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/151,gpt-4o-mini,AC,cc,8,True,True,True
HumanEval/151,gpt-4o-mini,AC,halstead_volume,62.907475208398566,True,True,True
HumanEval/151,gpt-4o-mini,AC,halstead_difficulty,4.714285714285714,True,True,True
HumanEval/151,gpt-4o-mini,AC,halstead_effort,296.5638116967361,True,True,True
HumanEval/152,gpt-4o-mini,AC,loc,10,True,True,True
HumanEval/152,gpt-4o-mini,AC,sloc,10,True,True,True
HumanEval/152,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/152,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/152,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/152,gpt-4o-mini,AC,cc,4,True,True,True
HumanEval/152,gpt-4o-mini,AC,halstead_volume,28.529325012980813,True,True,True
HumanEval/152,gpt-4o-mini,AC,halstead_difficulty,1.5,True,True,True
HumanEval/152,gpt-4o-mini,AC,halstead_effort,42.793987519471216,True,True,True
HumanEval/153,gpt-4o-mini,AC,loc,19,True,True,True
HumanEval/153,gpt-4o-mini,AC,sloc,15,True,True,True
HumanEval/153,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/153,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/153,gpt-4o-mini,AC,blank,4,True,True,True
HumanEval/153,gpt-4o-mini,AC,cc,7,True,True,True
HumanEval/153,gpt-4o-mini,AC,halstead_volume,60.91767875292166,True,True,True
HumanEval/153,gpt-4o-mini,AC,halstead_difficulty,2.0,True,True,True
HumanEval/153,gpt-4o-mini,AC,halstead_effort,121.83535750584332,True,True,True
HumanEval/154,gpt-4o-mini,AC,loc,18,True,True,True
HumanEval/154,gpt-4o-mini,AC,sloc,14,True,True,True
HumanEval/154,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/154,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/154,gpt-4o-mini,AC,blank,4,True,True,True
HumanEval/154,gpt-4o-mini,AC,cc,4,True,True,True
HumanEval/154,gpt-4o-mini,AC,halstead_volume,28.529325012980813,True,True,True
HumanEval/154,gpt-4o-mini,AC,halstead_difficulty,1.5,True,True,True
HumanEval/154,gpt-4o-mini,AC,halstead_effort,42.793987519471216,True,True,True
HumanEval/155,gpt-4o-mini,AC,loc,11,True,True,True
HumanEval/155,gpt-4o-mini,AC,sloc,11,True,True,True
HumanEval/155,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/155,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/155,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/155,gpt-4o-mini,AC,cc,3,True,True,True
HumanEval/155,gpt-4o-mini,AC,halstead_volume,39.863137138648355,True,True,True
HumanEval/155,gpt-4o-mini,AC,halstead_difficulty,1.7142857142857142,True,True,True
HumanEval/155,gpt-4o-mini,AC,halstead_effort,68.33680652339717,True,True,True
HumanEval/156,gpt-4o-mini,AC,loc,19,True,True,True
HumanEval/156,gpt-4o-mini,AC,sloc,15,True,True,True
HumanEval/156,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/156,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/156,gpt-4o-mini,AC,blank,4,True,True,True
HumanEval/156,gpt-4o-mini,AC,cc,6,True,True,True
HumanEval/156,gpt-4o-mini,AC,halstead_volume,85.83671966625714,True,True,True
HumanEval/156,gpt-4o-mini,AC,halstead_difficulty,4.9,True,True,True
HumanEval/156,gpt-4o-mini,AC,halstead_effort,420.59992636466,True,True,True
HumanEval/157,gpt-4o-mini,AC,loc,10,True,True,True
HumanEval/157,gpt-4o-mini,AC,sloc,10,True,True,True
HumanEval/157,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/157,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/157,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/157,gpt-4o-mini,AC,cc,8,True,True,True
HumanEval/157,gpt-4o-mini,AC,halstead_volume,235.02198590705464,True,True,True
HumanEval/157,gpt-4o-mini,AC,halstead_difficulty,4.0476190476190474,True,True,True
HumanEval/157,gpt-4o-mini,AC,halstead_effort,951.2794667666496,True,True,True
HumanEval/158,gpt-4o-mini,AC,loc,20,True,True,True
HumanEval/158,gpt-4o-mini,AC,sloc,16,True,True,True
HumanEval/158,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/158,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/158,gpt-4o-mini,AC,blank,4,True,True,True
HumanEval/158,gpt-4o-mini,AC,cc,6,True,True,True
HumanEval/158,gpt-4o-mini,AC,halstead_volume,34.86917501586544,True,True,True
HumanEval/158,gpt-4o-mini,AC,halstead_difficulty,2.8,True,True,True
HumanEval/158,gpt-4o-mini,AC,halstead_effort,97.63369004442322,True,True,True
HumanEval/159,gpt-4o-mini,AC,loc,9,True,True,True
HumanEval/159,gpt-4o-mini,AC,sloc,9,True,True,True
HumanEval/159,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/159,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/159,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/159,gpt-4o-mini,AC,cc,2,True,True,True
HumanEval/159,gpt-4o-mini,AC,halstead_volume,33.68825906469125,True,True,True
HumanEval/159,gpt-4o-mini,AC,halstead_difficulty,3.0,True,True,True
HumanEval/159,gpt-4o-mini,AC,halstead_effort,101.06477719407376,True,True,True
HumanEval/160,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/160,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/160,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/160,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/160,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/160,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/160,gpt-4o-mini,AC,halstead_volume,66.41714012534482,True,True,True
HumanEval/160,gpt-4o-mini,AC,halstead_difficulty,2.75,True,True,True
HumanEval/160,gpt-4o-mini,AC,halstead_effort,182.64713534469826,True,True,True
HumanEval/161,gpt-4o-mini,AC,loc,12,True,True,True
HumanEval/161,gpt-4o-mini,AC,sloc,12,True,True,True
HumanEval/161,gpt-4o-mini,AC,comments,0,True,True,True
HumanEval/161,gpt-4o-mini,AC,multi,0,True,True,True
HumanEval/161,gpt-4o-mini,AC,blank,0,True,True,True
HumanEval/161,gpt-4o-mini,AC,cc,5,True,True,True
HumanEval/161,gpt-4o-mini,AC,halstead_volume,2.0,True,True,True
HumanEval/161,gpt-4o-mini,AC,halstead_difficulty,0.5,True,True,True
HumanEval/161,gpt-4o-mini,AC,halstead_effort,1.0,True,True,True
HumanEval/162,gpt-4o-mini,AC,loc,7,True,True,True
HumanEval/162,gpt-4o-mini,AC,sloc,6,True,True,True
